station,moment,variable,valeur
03021,2016-02-26 00:02:00.000000,NO2,0.1449
03021,2016-02-26 00:02:00.000000,O3,35.467
03021,2016-02-26 00:02:00.000000,PM25,1
03021,2016-02-26 00:03:00.000000,NO2,0.1244
03021,2016-02-26 00:03:00.000000,O3,35.7312
03021,2016-02-26 00:03:00.000000,PM25,2
03021,2016-02-26 00:04:00.000000,NO2,1.5574
03021,2016-02-26 00:04:00.000000,O3,35.293
03021,2016-02-26 00:04:00.000000,PM25,5
03021,2016-02-26 00:05:00.000000,NO2,1.1623
03021,2016-02-26 00:05:00.000000,O3,35.6208
03021,2016-02-26 00:05:00.000000,PM25,3
03021,2016-02-26 00:06:00.000000,NO2,0.3503
03021,2016-02-26 00:06:00.000000,O3,36.1707
03021,2016-02-26 00:06:00.000000,PM25,0
03021,2016-02-26 00:07:00.000000,NO2,1.0445
03021,2016-02-26 00:07:00.000000,O3,36.3502
03021,2016-02-26 00:07:00.000000,PM25,2
03021,2016-02-26 00:08:00.000000,NO2,2.1135
03021,2016-02-26 00:08:00.000000,O3,34.7663
03021,2016-02-26 00:08:00.000000,PM25,3
03021,2016-02-26 00:09:00.000000,NO2,1.3853
03021,2016-02-26 00:09:00.000000,O3,34.0788
03021,2016-02-26 00:09:00.000000,PM25,3
03021,2016-02-26 00:10:00.000000,NO2,1.4178
03021,2016-02-26 00:10:00.000000,O3,34.115
03021,2016-02-26 00:10:00.000000,PM25,4
03021,2016-02-26 00:11:00.000000,NO2,0.866
03021,2016-02-26 00:11:00.000000,O3,33.887
03021,2016-02-26 00:11:00.000000,PM25,4
03021,2016-02-26 00:12:00.000000,NO2,0.9122
03021,2016-02-26 00:12:00.000000,O3,33.8365
03021,2016-02-26 00:12:00.000000,PM25,4
03021,2016-02-26 00:13:00.000000,NO2,0.607
03021,2016-02-26 00:13:00.000000,O3,35.0212
03021,2016-02-26 00:13:00.000000,PM25,4
03021,2016-02-26 00:14:00.000000,NO2,0.3808
03021,2016-02-26 00:14:00.000000,O3,36.2472
03021,2016-02-26 00:14:00.000000,PM25,3
03021,2016-02-26 00:15:00.000000,NO2,0.453
03021,2016-02-26 00:15:00.000000,O3,36.9152
03021,2016-02-26 00:15:00.000000,PM25,3
03021,2016-02-26 00:16:00.000000,NO2,0.367
03021,2016-02-26 00:16:00.000000,O3,37.86
03021,2016-02-26 00:16:00.000000,PM25,3
03021,2016-02-26 00:17:00.000000,NO2,1.3122
03021,2016-02-26 00:17:00.000000,O3,38.1347
03021,2016-02-26 00:17:00.000000,PM25,2
03021,2016-02-26 00:18:00.000000,NO2,1.8905
03021,2016-02-26 00:18:00.000000,O3,37.5213
03021,2016-02-26 00:18:00.000000,PM25,2
03021,2016-02-26 00:19:00.000000,NO2,0.4627
03021,2016-02-26 00:19:00.000000,O3,38.2427
03021,2016-02-26 00:19:00.000000,PM25,4
03021,2016-02-26 00:20:00.000000,NO2,0.4693
03021,2016-02-26 00:20:00.000000,O3,37.7492
03021,2016-02-26 00:20:00.000000,PM25,5
03021,2016-02-26 00:21:00.000000,NO2,1.5168
03021,2016-02-26 00:21:00.000000,O3,36.389
03021,2016-02-26 00:21:00.000000,PM25,4
03021,2016-02-26 00:22:00.000000,NO2,1.2278
03021,2016-02-26 00:22:00.000000,O3,36.6913
03021,2016-02-26 00:22:00.000000,PM25,4
03021,2016-02-26 00:23:00.000000,NO2,2.5847
03021,2016-02-26 00:23:00.000000,O3,35.4533
03021,2016-02-26 00:23:00.000000,PM25,3
03021,2016-02-27 00:00:00.000000,NO2,1.811
03021,2016-02-27 00:00:00.000000,O3,35.8948
03021,2016-02-27 00:00:00.000000,PM25,2
03021,2016-02-27 00:01:00.000000,NO2,0.823
03021,2016-02-27 00:01:00.000000,O3,36.586
03021,2016-02-27 00:01:00.000000,PM25,1
03021,2016-02-27 00:02:00.000000,NO2,1.0736
03021,2016-02-27 00:02:00.000000,O3,36.0404
03021,2016-02-27 00:02:00.000000,PM25,4
03021,2016-02-27 00:03:00.000000,NO2,0.9798
03021,2016-02-27 00:03:00.000000,O3,35.7384
03021,2016-02-27 00:03:00.000000,PM25,5
03021,2016-02-27 00:04:00.000000,NO2,2.3344
03021,2016-02-27 00:04:00.000000,O3,33.5962
03021,2016-02-27 00:04:00.000000,PM25,3
03021,2016-02-27 00:05:00.000000,NO2,1.909
03021,2016-02-27 00:05:00.000000,O3,33.3462
03021,2016-02-27 00:05:00.000000,PM25,4
03021,2016-02-27 00:06:00.000000,NO2,3.0887
03021,2016-02-27 00:06:00.000000,O3,31.4018
03021,2016-02-27 00:06:00.000000,PM25,4
03021,2016-02-27 00:07:00.000000,NO2,3.7612
03021,2016-02-27 00:07:00.000000,O3,29.5432
03021,2016-02-27 00:07:00.000000,PM25,5
03021,2016-02-27 00:08:00.000000,NO2,3.2857
03021,2016-02-27 00:08:00.000000,O3,30.3158
03021,2016-02-27 00:08:00.000000,PM25,7
03021,2016-02-27 00:09:00.000000,NO2,3.5443
03021,2016-02-27 00:09:00.000000,O3,30.8097
03021,2016-02-27 00:09:00.000000,PM25,8
03021,2016-02-27 00:10:00.000000,NO2,2.5807
03021,2016-02-27 00:10:00.000000,O3,32.6955
03021,2016-02-27 00:10:00.000000,PM25,8
03021,2016-02-27 00:11:00.000000,NO2,1.4843
03021,2016-02-27 00:11:00.000000,O3,35.9548
03021,2016-02-27 00:11:00.000000,PM25,6
03021,2016-02-27 00:12:00.000000,NO2,1.0102
03021,2016-02-27 00:12:00.000000,O3,37.922
03021,2016-02-27 00:12:00.000000,PM25,6
03021,2016-02-27 00:13:00.000000,NO2,1.1188
03021,2016-02-27 00:13:00.000000,O3,38.5675
03021,2016-02-27 00:13:00.000000,PM25,6
03021,2016-02-27 00:14:00.000000,NO2,1.3962
03021,2016-02-27 00:14:00.000000,O3,39.6863
03021,2016-02-27 00:14:00.000000,PM25,6
03021,2016-02-27 00:15:00.000000,NO2,1.526
03021,2016-02-27 00:15:00.000000,O3,40.4898
03021,2016-02-27 00:15:00.000000,PM25,7
03021,2016-02-27 00:16:00.000000,NO2,2.1473
03021,2016-02-27 00:16:00.000000,O3,39.4662
03021,2016-02-27 00:16:00.000000,PM25,9
03021,2016-02-27 00:17:00.000000,NO2,1.4018
03021,2016-02-27 00:17:00.000000,O3,40.0977
03021,2016-02-27 00:17:00.000000,PM25,7
03021,2016-02-27 00:18:00.000000,NO2,1.3083
03021,2016-02-27 00:18:00.000000,O3,40.5127
03021,2016-02-27 00:18:00.000000,PM25,6
03021,2016-02-27 00:19:00.000000,NO2,1.6907
03021,2016-02-27 00:19:00.000000,O3,38.9263
03021,2016-02-27 00:19:00.000000,PM25,7
03021,2016-02-27 00:20:00.000000,NO2,1.8683
03021,2016-02-27 00:20:00.000000,O3,37.555
03021,2016-02-27 00:20:00.000000,PM25,7
03021,2016-02-27 00:21:00.000000,NO2,1.4252
03021,2016-02-27 00:21:00.000000,O3,38.1492
03021,2016-02-27 00:21:00.000000,PM25,7
03021,2016-02-27 00:22:00.000000,NO2,1.5892
03021,2016-02-27 00:22:00.000000,O3,38.2245
03021,2016-02-27 00:22:00.000000,PM25,7
03021,2016-02-27 00:23:00.000000,NO2,1.5023
03021,2016-02-27 00:23:00.000000,O3,38.5938
03021,2016-02-27 00:23:00.000000,PM25,9
03021,2016-02-28 00:00:00.000000,NO2,1.5515
03021,2016-02-28 00:00:00.000000,O3,38.4315
03021,2016-02-28 00:00:00.000000,PM25,10
03021,2016-02-28 00:01:00.000000,NO2,1.7744
03021,2016-02-28 00:01:00.000000,O3,37.993
03021,2016-02-28 00:01:00.000000,PM25,11
03021,2016-02-28 00:02:00.000000,NO2,0.3932
03021,2016-02-28 00:02:00.000000,O3,43.8709
03021,2016-02-28 00:02:00.000000,PM25,8
03021,2016-02-28 00:03:00.000000,NO2,0.2956
03021,2016-02-28 00:03:00.000000,O3,43.8042
03021,2016-02-28 00:03:00.000000,PM25,5
03021,2016-02-28 00:04:00.000000,NO2,0.5458
03021,2016-02-28 00:04:00.000000,O3,41.926
03021,2016-02-28 00:04:00.000000,PM25,3
03021,2016-02-28 00:05:00.000000,NO2,0.3185
03021,2016-02-28 00:05:00.000000,O3,41.1545
03021,2016-02-28 00:05:00.000000,PM25,2
03021,2016-02-28 00:06:00.000000,NO2,0.106
03021,2016-02-28 00:06:00.000000,O3,40.4457
03021,2016-02-28 00:06:00.000000,PM25,1
03021,2016-02-28 00:07:00.000000,NO2,2.9765
03021,2016-02-28 00:07:00.000000,O3,38.0272
03021,2016-02-28 00:07:00.000000,PM25,1
03021,2016-02-28 00:08:00.000000,NO2,3.2383
03021,2016-02-28 00:08:00.000000,O3,37.7595
03021,2016-02-28 00:08:00.000000,PM25,3
03021,2016-02-28 00:09:00.000000,NO2,1.6087
03021,2016-02-28 00:09:00.000000,O3,38.9473
03021,2016-02-28 00:09:00.000000,PM25,3
03021,2016-02-28 00:10:00.000000,NO2,0.7977
03021,2016-02-28 00:10:00.000000,O3,39.1617
03021,2016-02-28 00:10:00.000000,PM25,4
03021,2016-02-28 00:11:00.000000,NO2,0.5983
03021,2016-02-28 00:11:00.000000,O3,39.6657
03021,2016-02-28 00:11:00.000000,PM25,3
03021,2016-02-28 00:12:00.000000,NO2,0.0505
03021,2016-02-28 00:12:00.000000,O3,40.1975
03021,2016-02-28 00:12:00.000000,PM25,0
03021,2016-02-28 00:13:00.000000,NO2,0.2805
03021,2016-02-28 00:13:00.000000,O3,39.8473
03021,2016-02-28 00:13:00.000000,PM25,0
03021,2016-02-28 00:14:00.000000,NO2,0.4068
03021,2016-02-28 00:14:00.000000,O3,40.1762
03021,2016-02-28 00:14:00.000000,PM25,2
03021,2016-02-28 00:15:00.000000,NO2,0.5632
03021,2016-02-28 00:15:00.000000,O3,40.2877
03021,2016-02-28 00:15:00.000000,PM25,2
03021,2016-02-28 00:16:00.000000,NO2,0.7143
03021,2016-02-28 00:16:00.000000,O3,40.1982
03021,2016-02-28 00:16:00.000000,PM25,4
03021,2016-02-28 00:17:00.000000,NO2,3.235
03021,2016-02-28 00:17:00.000000,O3,37.5162
03021,2016-02-28 00:17:00.000000,PM25,2
03021,2016-02-28 00:18:00.000000,NO2,3.0337
03021,2016-02-28 00:18:00.000000,O3,37.6095
03021,2016-02-28 00:18:00.000000,PM25,1
03021,2016-02-28 00:19:00.000000,NO2,6.7767
03021,2016-02-28 00:19:00.000000,O3,33.9148
03021,2016-02-28 00:19:00.000000,PM25,6
03021,2016-02-28 00:20:00.000000,NO2,5.3582
03021,2016-02-28 00:20:00.000000,O3,36.1265
03021,2016-02-28 00:20:00.000000,PM25,7
03021,2016-02-28 00:21:00.000000,NO2,3.9545
03021,2016-02-28 00:21:00.000000,O3,38.0448
03021,2016-02-28 00:21:00.000000,PM25,5
03021,2016-02-28 00:22:00.000000,NO2,3.9797
03021,2016-02-28 00:22:00.000000,O3,37.5032
03021,2016-02-28 00:22:00.000000,PM25,2
03021,2016-02-28 00:23:00.000000,NO2,2.0757
03021,2016-02-28 00:23:00.000000,O3,38.1138
03021,2016-02-28 00:23:00.000000,PM25,1
03021,2016-02-29 00:00:00.000000,NO2,1.7218
03021,2016-02-29 00:00:00.000000,O3,38.4753
03021,2016-02-29 00:00:00.000000,PM25,0
03021,2016-02-29 00:01:00.000000,NO2,1.7498
03021,2016-02-29 00:01:00.000000,O3,38.5622
03021,2016-02-29 00:01:00.000000,PM25,2
03021,2016-02-29 00:02:00.000000,NO2,2.3062
03021,2016-02-29 00:02:00.000000,O3,37.7962
03021,2016-02-29 00:02:00.000000,PM25,3
03021,2016-02-29 00:03:00.000000,NO2,3.015
03021,2016-02-29 00:03:00.000000,O3,36.6572
03021,2016-02-29 00:03:00.000000,PM25,1
03021,2016-02-29 00:04:00.000000,NO2,4.8437
03021,2016-02-29 00:04:00.000000,O3,34.7089
03021,2016-02-29 00:04:00.000000,PM25,1
03021,2016-02-29 00:05:00.000000,NO2,4.786
03021,2016-02-29 00:05:00.000000,O3,34.9838
03021,2016-02-29 00:05:00.000000,PM25,2
03021,2016-02-29 00:06:00.000000,NO2,6.5927
03021,2016-02-29 00:06:00.000000,O3,33.2902
03021,2016-02-29 00:06:00.000000,PM25,2
03021,2016-02-29 00:07:00.000000,NO2,5.1018
03021,2016-02-29 00:07:00.000000,O3,34.4795
03021,2016-02-29 00:07:00.000000,PM25,1
03021,2016-02-29 00:08:00.000000,NO2,6.9653
03021,2016-02-29 00:08:00.000000,O3,32.6998
03021,2016-02-29 00:08:00.000000,PM25,0
03021,2016-02-29 00:09:00.000000,NO2,8.0605
03021,2016-02-29 00:09:00.000000,O3,31.329
03021,2016-02-29 00:09:00.000000,PM25,1
03021,2016-02-29 00:10:00.000000,NO2,6.2685
03021,2016-02-29 00:10:00.000000,O3,32.7163
03021,2016-02-29 00:10:00.000000,PM25,1
03021,2016-02-29 00:11:00.000000,NO2,9.8227
03021,2016-02-29 00:11:00.000000,O3,30.3312
03021,2016-02-29 00:11:00.000000,PM25,1
03021,2016-02-29 00:12:00.000000,NO2,13.0257
03021,2016-02-29 00:12:00.000000,O3,27.2602
03021,2016-02-29 00:12:00.000000,PM25,3
03021,2016-02-29 00:13:00.000000,NO2,8.0843
03021,2016-02-29 00:13:00.000000,O3,31.1722
03021,2016-02-29 00:13:00.000000,PM25,3
03021,2016-02-29 00:14:00.000000,NO2,7.6948
03021,2016-02-29 00:14:00.000000,O3,31.729
03021,2016-02-29 00:14:00.000000,PM25,6
03021,2016-02-29 00:15:00.000000,NO2,11.6422
03021,2016-02-29 00:15:00.000000,O3,33.4367
03021,2016-02-29 00:15:00.000000,PM25,11
03021,2016-02-29 00:16:00.000000,NO2,6.5367
03021,2016-02-29 00:16:00.000000,O3,35.4233
03021,2016-02-29 00:16:00.000000,PM25,12
03021,2016-02-29 00:17:00.000000,NO2,12.1515
03021,2016-02-29 00:17:00.000000,O3,30.806
03021,2016-02-29 00:17:00.000000,PM25,12
03021,2016-02-29 00:18:00.000000,NO2,14.7527
03021,2016-02-29 00:18:00.000000,O3,27.484
03021,2016-02-29 00:18:00.000000,PM25,11
03021,2016-02-29 00:19:00.000000,NO2,4.201
03021,2016-02-29 00:19:00.000000,O3,37.326
03021,2016-02-29 00:19:00.000000,PM25,12
03021,2016-02-29 00:20:00.000000,NO2,3.142
03021,2016-02-29 00:20:00.000000,O3,37.1965
03021,2016-02-29 00:20:00.000000,PM25,10
03021,2016-02-29 00:21:00.000000,NO2,2.7292
03021,2016-02-29 00:21:00.000000,O3,37.1852
03021,2016-02-29 00:21:00.000000,PM25,10
03021,2016-02-29 00:22:00.000000,NO2,2.9838
03021,2016-02-29 00:22:00.000000,O3,36.26
03021,2016-02-29 00:22:00.000000,PM25,8
03021,2016-02-29 00:23:00.000000,NO2,2.6323
03021,2016-02-29 00:23:00.000000,O3,35.5135
03021,2016-02-29 00:23:00.000000,PM25,7
03021,2016-03-01 00:00:00.000000,NO2,2.1957
03021,2016-03-01 00:00:00.000000,O3,35.9502
03021,2016-03-01 00:00:00.000000,PM25,8
03021,2016-03-01 00:01:00.000000,NO2,0.6416
03021,2016-03-01 00:01:00.000000,O3,36.7334
03021,2016-03-01 00:01:00.000000,PM25,6
03021,2016-03-01 00:02:00.000000,NO2,0.2943
03021,2016-03-01 00:02:00.000000,O3,34.5702
03021,2016-03-01 00:02:00.000000,PM25,5
03021,2016-03-01 00:03:00.000000,NO2,0.7522
03021,2016-03-01 00:03:00.000000,O3,31.865
03021,2016-03-01 00:03:00.000000,PM25,4
03021,2016-03-01 00:04:00.000000,NO2,0.1639
03021,2016-03-01 00:04:00.000000,O3,31.5177
03021,2016-03-01 00:04:00.000000,PM25,1
03021,2016-03-01 00:05:00.000000,NO2,0.5407
03021,2016-03-01 00:05:00.000000,O3,31.2665
03021,2016-03-01 00:05:00.000000,PM25,0
03021,2016-03-01 00:06:00.000000,NO2,0.668
03021,2016-03-01 00:06:00.000000,O3,31.5002
03021,2016-03-01 00:06:00.000000,PM25,0
03021,2016-03-01 00:07:00.000000,NO2,1.24
03021,2016-03-01 00:07:00.000000,O3,29.8595
03021,2016-03-01 00:07:00.000000,PM25,1
03021,2016-03-01 00:08:00.000000,NO2,1.0488
03021,2016-03-01 00:08:00.000000,O3,28.9053
03021,2016-03-01 00:08:00.000000,PM25,3
03021,2016-03-01 00:09:00.000000,NO2,0.648
03021,2016-03-01 00:09:00.000000,O3,29.2658
03021,2016-03-01 00:09:00.000000,PM25,1
03021,2016-03-01 00:10:00.000000,NO2,3.0253
03021,2016-03-01 00:10:00.000000,O3,28.679
03021,2016-03-01 00:10:00.000000,PM25,2
03021,2016-03-01 00:11:00.000000,NO2,2.24
03021,2016-03-01 00:11:00.000000,O3,28.9627
03021,2016-03-01 00:11:00.000000,PM25,5
03021,2016-03-01 00:12:00.000000,NO2,0.7842
03021,2016-03-01 00:12:00.000000,O3,31.6193
03021,2016-03-01 00:12:00.000000,PM25,6
03021,2016-03-01 00:13:00.000000,NO2,0.878
03021,2016-03-01 00:13:00.000000,O3,30.7968
03021,2016-03-01 00:13:00.000000,PM25,4
03021,2016-03-01 00:14:00.000000,NO2,0.8228
03021,2016-03-01 00:14:00.000000,O3,29.7057
03021,2016-03-01 00:14:00.000000,PM25,5
03021,2016-03-01 00:15:00.000000,NO2,1.0532
03021,2016-03-01 00:15:00.000000,O3,30.6032
03021,2016-03-01 00:15:00.000000,PM25,5
03021,2016-03-01 00:16:00.000000,NO2,1.539
03021,2016-03-01 00:16:00.000000,O3,31.0672
03021,2016-03-01 00:16:00.000000,PM25,6
03021,2016-03-01 00:17:00.000000,NO2,2.8032
03021,2016-03-01 00:17:00.000000,O3,31.0017
03021,2016-03-01 00:17:00.000000,PM25,6
03021,2016-03-01 00:18:00.000000,NO2,6.3002
03021,2016-03-01 00:18:00.000000,O3,27.0492
03021,2016-03-01 00:18:00.000000,PM25,1
03021,2016-03-01 00:19:00.000000,NO2,7.1298
03021,2016-03-01 00:19:00.000000,O3,25.7743
03021,2016-03-01 00:19:00.000000,PM25,6
03021,2016-03-01 00:20:00.000000,NO2,5.2505
03021,2016-03-01 00:20:00.000000,O3,26.9193
03021,2016-03-01 00:20:00.000000,PM25,9
03021,2016-03-01 00:21:00.000000,NO2,8.7412
03021,2016-03-01 00:21:00.000000,O3,24.5307
03021,2016-03-01 00:21:00.000000,PM25,17
03021,2016-03-01 00:22:00.000000,NO2,7.1217
03021,2016-03-01 00:22:00.000000,O3,25.2177
03021,2016-03-01 00:22:00.000000,PM25,10
03021,2016-03-01 00:23:00.000000,NO2,8.777
03021,2016-03-01 00:23:00.000000,O3,23.6588
03021,2016-03-01 00:23:00.000000,PM25,8
03021,2016-03-02 00:00:00.000000,NO2,6.218
03021,2016-03-02 00:00:00.000000,O3,26.1133
03021,2016-03-02 00:00:00.000000,PM25,6
03021,2016-03-02 00:01:00.000000,NO2,4.8544
03021,2016-03-02 00:01:00.000000,O3,27.225
03021,2016-03-02 00:01:00.000000,PM25,4
03021,2016-03-02 00:02:00.000000,NO2,4.5402
03021,2016-03-02 00:02:00.000000,O3,28.1045
03021,2016-03-02 00:02:00.000000,PM25,1
03021,2016-03-02 00:03:00.000000,NO2,4.141
03021,2016-03-02 00:03:00.000000,O3,28.3464
03021,2016-03-02 00:03:00.000000,PM25,3
03021,2016-03-02 00:04:00.000000,NO2,4.9665
03021,2016-03-02 00:04:00.000000,O3,29.0774
03021,2016-03-02 00:04:00.000000,PM25,3
03021,2016-03-02 00:05:00.000000,NO2,3.2115
03021,2016-03-02 00:05:00.000000,O3,30.2993
03021,2016-03-02 00:05:00.000000,PM25,3
03021,2016-03-02 00:06:00.000000,NO2,4.2852
03021,2016-03-02 00:06:00.000000,O3,29.708
03021,2016-03-02 00:06:00.000000,PM25,3
03021,2016-03-02 00:07:00.000000,NO2,4.5287
03021,2016-03-02 00:07:00.000000,O3,29.8702
03021,2016-03-02 00:07:00.000000,PM25,1
03021,2016-03-02 00:08:00.000000,NO2,4.9912
03021,2016-03-02 00:08:00.000000,O3,29.5723
03021,2016-03-02 00:08:00.000000,PM25,2
03021,2016-03-02 00:09:00.000000,NO2,4.6807
03021,2016-03-02 00:09:00.000000,O3,29.5778
03021,2016-03-02 00:09:00.000000,PM25,2
03021,2016-03-02 00:10:00.000000,NO2,3.976
03021,2016-03-02 00:10:00.000000,O3,30.4908
03021,2016-03-02 00:10:00.000000,PM25,2
03021,2016-03-02 00:11:00.000000,NO2,5.2715
03021,2016-03-02 00:11:00.000000,O3,29.8015
03021,2016-03-02 00:11:00.000000,PM25,2
03021,2016-03-02 00:12:00.000000,NO2,3.5273
03021,2016-03-02 00:12:00.000000,O3,30.9865
03021,2016-03-02 00:12:00.000000,PM25,2
03021,2016-03-02 00:13:00.000000,NO2,4.6172
03021,2016-03-02 00:13:00.000000,O3,30.574
03021,2016-03-02 00:13:00.000000,PM25,3
03021,2016-03-02 00:14:00.000000,NO2,9.08
03021,2016-03-02 00:14:00.000000,O3,28.5262
03021,2016-03-02 00:14:00.000000,PM25,6
03021,2016-03-02 00:15:00.000000,NO2,5.8398
03021,2016-03-02 00:15:00.000000,O3,28.9005
03021,2016-03-02 00:15:00.000000,PM25,9
03021,2016-03-02 00:16:00.000000,NO2,2.2633
03021,2016-03-02 00:16:00.000000,O3,28.4545
03021,2016-03-02 00:16:00.000000,PM25,8
03021,2016-03-02 00:17:00.000000,NO2,2.1325
03021,2016-03-02 00:17:00.000000,O3,27.8115
03021,2016-03-02 00:17:00.000000,PM25,6
03021,2016-03-02 00:18:00.000000,NO2,1.959
03021,2016-03-02 00:18:00.000000,O3,27.8812
03021,2016-03-02 00:18:00.000000,PM25,2
03021,2016-03-02 00:19:00.000000,NO2,3.4223
03021,2016-03-02 00:19:00.000000,O3,26.4382
03021,2016-03-02 00:19:00.000000,PM25,1
03021,2016-03-02 00:20:00.000000,NO2,3.1172
03021,2016-03-02 00:20:00.000000,O3,26.0828
03021,2016-03-02 00:20:00.000000,PM25,3
03021,2016-03-02 00:21:00.000000,NO2,1.8358
03021,2016-03-02 00:21:00.000000,O3,26.923
03021,2016-03-02 00:21:00.000000,PM25,5
03021,2016-03-02 00:22:00.000000,NO2,0.7872
03021,2016-03-02 00:22:00.000000,O3,29.1182
03021,2016-03-02 00:22:00.000000,PM25,4
03021,2016-03-02 00:23:00.000000,NO2,0.2093
03021,2016-03-02 00:23:00.000000,O3,30.1873
03021,2016-03-02 00:23:00.000000,PM25,2
03021,2016-03-03 00:00:00.000000,NO2,0.5877
03021,2016-03-03 00:00:00.000000,O3,29.1558
03021,2016-03-03 00:00:00.000000,PM25,1
03021,2016-03-03 00:01:00.000000,NO2,1.1746
03021,2016-03-03 00:01:00.000000,O3,28.3094
03021,2016-03-03 00:01:00.000000,PM25,2
03021,2016-03-03 00:02:00.000000,NO2,2.1696
03021,2016-03-03 00:02:00.000000,O3,27.6096
03021,2016-03-03 00:02:00.000000,PM25,3
03021,2016-03-03 00:03:00.000000,NO2,2.5564
03021,2016-03-03 00:03:00.000000,O3,28.0206
03021,2016-03-03 00:03:00.000000,PM25,3
03021,2016-03-03 00:04:00.000000,NO2,1.0861
03021,2016-03-03 00:04:00.000000,O3,28.6372
03021,2016-03-03 00:04:00.000000,PM25,3
03021,2016-03-03 00:05:00.000000,NO2,1.0383
03021,2016-03-03 00:05:00.000000,O3,27.784
03021,2016-03-03 00:05:00.000000,PM25,2
03021,2016-03-03 00:06:00.000000,NO2,1.8495
03021,2016-03-03 00:06:00.000000,O3,26.0577
03021,2016-03-03 00:06:00.000000,PM25,4
03021,2016-03-03 00:07:00.000000,NO2,2.3525
03021,2016-03-03 00:07:00.000000,O3,24.4685
03021,2016-03-03 00:07:00.000000,PM25,5
03021,2016-03-03 00:08:00.000000,NO2,1.7218
03021,2016-03-03 00:08:00.000000,O3,24.4605
03021,2016-03-03 00:08:00.000000,PM25,4
03021,2016-03-03 00:09:00.000000,NO2,1.5955
03021,2016-03-03 00:09:00.000000,O3,25.1568
03021,2016-03-03 00:09:00.000000,PM25,2
03021,2016-03-03 00:10:00.000000,NO2,0.7452
03021,2016-03-03 00:10:00.000000,O3,25.7362
03021,2016-03-03 00:10:00.000000,PM25,2
03021,2016-03-03 00:11:00.000000,NO2,0.7649
03021,2016-03-03 00:11:00.000000,O3,26.5975
03021,2016-03-03 00:11:00.000000,PM25,3
03021,2016-03-03 00:12:00.000000,NO2,0.39
03021,2016-03-03 00:12:00.000000,O3,28.6882
03021,2016-03-03 00:12:00.000000,PM25,1
03021,2016-03-03 00:13:00.000000,NO2,0.4508
03021,2016-03-03 00:13:00.000000,O3,30.5117
03021,2016-03-03 00:13:00.000000,PM25,1
03021,2016-03-03 00:14:00.000000,NO2,0.3982
03021,2016-03-03 00:14:00.000000,O3,31.7443
03021,2016-03-03 00:14:00.000000,PM25,2
03021,2016-03-03 00:15:00.000000,NO2,0.5298
03021,2016-03-03 00:15:00.000000,O3,32.5687
03021,2016-03-03 00:15:00.000000,PM25,3
03021,2016-03-03 00:16:00.000000,NO2,1.8185
03021,2016-03-03 00:16:00.000000,O3,30.876
03021,2016-03-03 00:16:00.000000,PM25,3
03021,2016-03-03 00:17:00.000000,NO2,6.2487
03021,2016-03-03 00:17:00.000000,O3,28.5105
03021,2016-03-03 00:17:00.000000,PM25,5
03021,2016-03-03 00:18:00.000000,NO2,4.8642
03021,2016-03-03 00:18:00.000000,O3,30.0187
03021,2016-03-03 00:18:00.000000,PM25,5
03021,2016-03-03 00:19:00.000000,NO2,5.182
03021,2016-03-03 00:19:00.000000,O3,29.5733
03021,2016-03-03 00:19:00.000000,PM25,5
03021,2016-03-03 00:20:00.000000,NO2,7.5622
03021,2016-03-03 00:20:00.000000,O3,27.5335
03021,2016-03-03 00:20:00.000000,PM25,5
03021,2016-03-03 00:21:00.000000,NO2,6.8163
03021,2016-03-03 00:21:00.000000,O3,28.01
03021,2016-03-03 00:21:00.000000,PM25,8
03021,2016-03-03 00:22:00.000000,NO2,6.9657
03021,2016-03-03 00:22:00.000000,O3,27.6282
03021,2016-03-03 00:22:00.000000,PM25,19
03021,2016-03-03 00:23:00.000000,NO2,15.1263
03021,2016-03-03 00:23:00.000000,O3,19.9963
03021,2016-03-03 00:23:00.000000,PM25,15
03021,2016-03-04 00:00:00.000000,NO2,18.1848
03021,2016-03-04 00:00:00.000000,O3,15.7557
03021,2016-03-04 00:00:00.000000,PM25,15
03021,2016-03-04 00:01:00.000000,NO2,15.506
03021,2016-03-04 00:01:00.000000,O3,18.2928
03021,2016-03-04 00:01:00.000000,PM25,17
03021,2016-03-04 00:02:00.000000,NO2,17.6379
03021,2016-03-04 00:02:00.000000,O3,13.927
03021,2016-03-04 00:02:00.000000,PM25,16
03021,2016-03-04 00:03:00.000000,NO2,18.7212
03021,2016-03-04 00:03:00.000000,O3,12.9462
03021,2016-03-04 00:03:00.000000,PM25,18
03021,2016-03-04 00:04:00.000000,NO2,12.7533
03021,2016-03-04 00:04:00.000000,O3,17.7013
03021,2016-03-04 00:04:00.000000,PM25,14
03021,2016-03-04 00:05:00.000000,NO2,20.365
03021,2016-03-04 00:05:00.000000,O3,11.0148
03021,2016-03-04 00:05:00.000000,PM25,15
03021,2016-03-04 00:06:00.000000,NO2,33.2792
03021,2016-03-04 00:06:00.000000,O3,1.617
03021,2016-03-04 00:06:00.000000,PM25,15
03021,2016-03-04 00:07:00.000000,NO2,34.6322
03021,2016-03-04 00:07:00.000000,O3,3.6325
03021,2016-03-04 00:07:00.000000,PM25,27
03021,2016-03-04 00:08:00.000000,NO2,33.4513
03021,2016-03-04 00:08:00.000000,O3,6.8613
03021,2016-03-04 00:08:00.000000,PM25,28
03021,2016-03-04 00:09:00.000000,NO2,28.4313
